TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementRemovalBeforeLoad,1,8,2,1,1,0.25,7,43,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testNominalsInConjunctionLeftSubClassOfClass,1,21,7,1,1,0.00,7,108,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermFactoryTest.datatypeConstant_succeeds,2,4,2,1,1,0.09,6,28,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeFact,1,18,10,2,2,0.26,9,68,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogTermArray,0,7,2,1,1,0.32,15,23,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementsListRemovalAfterLoad,1,49,6,1,1,0.06,8,292,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_multipleBracketLiterals_succeeds,1,11,4,1,1,0.10,31,69,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.DefaultShellConfigurationTest.buildCompleterLoad_task_RDF,1,3,1,1,1,0.18,27,23,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.AnswerQueryTest.queryEmptyKnowledgeBaseAfterReasoning,1,35,5,1,1,0.21,15,225,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.commands.ExitCommandInterpreterTest.synopsis_succeeds,1,1,1,1,1,0.00,6,4,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.parseDataSourceDeclaration_sparqlSourceUnknownPrefix_throws,0,11,6,2,1,0.00,4,74,1,0.00,0.00
org.semanticweb.rulewerk.commands.InterpreterTest.malformedCommand_fails,2,7,2,1,1,0.39,11,71,1,0.00,0.00
org.semanticweb.rulewerk.commands.ShowKbCommandInterpreterTest.wrongArgumentCount_fails,2,8,2,1,1,0.42,12,84,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testBParsingExceptione,0,6,3,1,1,0.08,27,51,1,0.00,0.00
org.semanticweb.rulewerk.commands.HelpCommandInterpreterTest.synopsis_succeeds,1,1,1,1,1,0.00,7,2,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementsListRemovalBeforeLoad,1,11,4,1,1,0.14,11,62,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.unresolveAbsoluteIri_default_identical,1,2,1,1,1,0.87,5,29,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.languageStringConstantGetterTest,1,9,3,2,2,0.05,7,35,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataFromRdfFileTest.testLoadDataFromRdfStringZipped,1,11,4,1,1,0.18,41,76,0,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.KnowledgeBaseTest.testDoRemoveStatementInexistent,1,44,16,3,3,0.19,21,177,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.FactTest.factsOnlyContainConstants,1,5,4,2,2,0.40,5,34,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_import_renamesNamedNulls,0,28,7,3,1,0.02,47,143,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementRemovalAfterReason,1,51,6,1,1,0.07,8,324,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testPositiveExistential,1,33,7,1,1,0.00,15,190,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataSourceConfigurationVisitorTest.getDirCanonicalPath_nonNormalisedPath_succeeds,1,1,1,1,1,1.00,12,3,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.wrongRdfPredicateArgumentType_fails,2,10,3,1,1,0.25,12,120,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseLiteral_multiLineLiteral_roundTrips,0,10,4,1,1,0.03,28,61,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.ArgumentTest.equals_null_returnsFalse,0,4,4,1,1,0.00,5,22,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testResetKeepExplicitDatabase,1,62,9,1,1,0.12,28,428,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogRegressionTest.test_vlog_issue_44,1,54,8,1,1,0.00,24,407,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PositiveLiteralImplTest.predicateNameNotWhitespace,0,1,1,1,1,0.00,1,13,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.setPrefixIri_redeclarePrefix_succeeds,1,5,2,1,1,0.57,8,20,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.SkolemizationTest.skolemizeNamedNull_differentInstances_mapsToDifferentNamedNull,1,3,2,2,2,0.14,8,17,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.DefaultShellConfigurationTest.buildCompleterEmptyLine,1,3,1,1,1,0.18,22,23,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.DefaultShellConfigurationTest.buildCompleterExport_emptyLine,1,3,1,1,1,0.18,24,23,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserParseFactTest.parseFact_string_succeeds,0,10,4,1,1,0.03,7,61,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testNoConflictingQuantificationVariables,0,8,4,1,1,0.07,27,55,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.setPrefixIri_setSamePrefix_succeeds,1,3,2,1,1,0.89,8,15,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserParseFactTest.parseRule_namedNullInHead_succeeds,0,10,4,1,1,0.03,23,61,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.abstractConstantStringToStringRoundTripTest,0,9,4,1,1,0.03,5,56,0,0.00,0.00
org.semanticweb.rulewerk.commands.ExportCommandInterpreterTest.correctUseKb_succeeds,2,16,4,1,1,0.26,24,118,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementsListNotRemovedAfterReason,1,48,6,1,1,0.08,9,314,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testInverseObjectProperties,1,6,3,1,1,0.00,11,29,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeAbstractConstantWithPrefixDeclarations,3,10,6,1,1,0.23,10,62,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testNoUniversalLiterals,0,8,4,1,1,0.07,27,55,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataFromRdfFileTest.testLoadDataFromRdfStringUnzipped,1,11,4,1,1,0.18,32,76,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogToModelConverterTest.testVariableConversion,0,1,1,1,1,1.00,4,6,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.abstractConstantAbsoluteToStringRoundTripTest,0,9,4,1,1,0.03,5,56,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ExportQueryResultToCsvFileTest.testExportBinaryPredicateFacts,0,0,0,0,0,0.00,22,0,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.sparqlDataSourceDeclarationToStringParsingTest,0,15,6,2,1,0.05,8,83,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeCommand,2,36,16,2,2,0.17,12,104,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogKnowledgeBaseTest.hasData_bothUnaliasedAndAliasedPredicates_returnsTrue,1,8,3,1,1,0.02,15,76,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.iriAngularBracketsTest,0,9,4,1,1,0.03,9,56,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testConjunctionNegativeLiterals,1,32,7,1,1,0.01,23,174,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testClassSubClassOfNominalsInConjunctionRight,1,17,6,1,1,0.00,7,99,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.wrongArgumentType_fails,2,11,3,1,1,0.26,12,118,1,0.00,0.00
org.semanticweb.rulewerk.parser.ParserConfigurationTest.registerDataSource_duplicateName_throws,1,1,1,1,1,1.00,6,11,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.CsvFileDataSourceTest.testConstructor,1,2,1,1,1,0.14,11,17,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeDatatypeConstant,1,10,4,1,1,0.17,7,39,1,0.00,0.00
org.semanticweb.rulewerk.parser.javacc.JavaCCParserBaseTest.unescapeStr_illegalEscapeAtEndOfString_throws,0,4,2,1,1,0.00,0,39,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testFailAnswerQueryAfterReset,1,25,4,1,1,0.00,6,171,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.setBaseIri_redeclareSameBase_succeeds,1,2,2,1,1,1.00,8,19,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.isConfigurationValid_saveFalseNullDir_valid,0,1,1,1,1,1.00,4,1,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.QueryResultImplTest.testEquals,1,8,4,3,3,0.03,17,39,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.testRdfSource,0,14,6,2,1,0.02,5,87,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.GeneratedAnonymousIndividualsTest.testBlanksSkolemChaseNoRuleRewrite,1,52,6,1,1,0.00,47,334,0,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.correctUseBooleanQueryFalse_succeeds,2,19,4,1,1,0.20,25,148,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.TridentDataSourceTest.get_succeeds,1,1,1,1,1,1.00,4,6,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testClassAssertions,1,29,6,1,1,0.00,12,156,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.ConjunctionImplTest.testEqualsNegativeLiterals,1,20,8,2,2,0.09,20,83,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.StratifiedNegationTest.testStratifiedNegationOnIDB,0,0,0,0,0,0.00,31,0,0,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.isSaveModel_saveFalseEmptyDir,0,1,1,1,1,1.00,4,1,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testRemoveAndAddSameStatementOnlyFacts,1,57,8,1,1,0.10,13,375,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointClasseSimpleClassAndOf,1,23,7,1,1,0.00,6,123,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.datatypeConstantImplEqualityTest,2,7,4,2,2,0.00,14,36,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.parseDataSourceDeclaration_windowsStylePathName_succeeds,0,14,6,2,1,0.02,3,87,1,0.00,0.00
org.semanticweb.rulewerk.commands.AssertCommandInterpreterTest.help_succeeds,3,9,4,1,1,0.00,17,64,1,0.00,0.00
org.semanticweb.rulewerk.commands.AddSourceCommandInterpreterTest.help_succeeds,3,9,4,1,1,0.00,17,64,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.predicateAbsoluteIRITest,0,9,4,1,1,0.03,29,56,1,0.00,0.00
org.semanticweb.rulewerk.rdf.RdfModelConverterTest.addFactsCustomTriplePredicate_succeeds,1,5,2,1,1,0.08,19,35,1,0.00,0.00
org.semanticweb.rulewerk.rdf.RdfValueToTermConverterTest.convertValueUnkownType_fails,1,1,1,1,1,1.00,5,12,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserParseFactTest.parseFact_nonGroundFact_throws,0,6,4,1,1,0.00,8,55,1,0.00,0.00
org.semanticweb.rulewerk.commands.ExportCommandInterpreterTest.correctUseInferences_succeeds,2,16,4,1,1,0.26,20,119,1,0.00,0.00
org.semanticweb.rulewerk.parser.javacc.JavaCCParserBaseTest.unescapeStr_escapeChars_succeeds,0,4,2,1,1,0.00,0,39,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.clearPrefix_succeeds,1,3,2,1,1,0.89,8,15,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.commands.ExitCommandInterpreterTest.help_succeeds,2,4,2,2,1,0.22,21,15,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointObjectProperties_inverseAndSimpleProperties,1,7,3,1,1,0.07,12,53,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.ArgumentTest.equals_self_returnsTrue,0,4,4,1,1,0.00,5,22,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.NegativeLiteralImplTest.testEquals,3,20,9,2,2,0.10,26,88,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementRemovalBeforeLoad,1,11,4,1,1,0.14,11,62,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testFailAnswerQueryBeforeLoad,1,5,2,1,1,0.00,4,37,1,0.00,0.00
org.semanticweb.rulewerk.rdf.RdfModelConverterTest.addFactsNoTriplePredicate_succeeds,1,7,2,1,1,0.07,23,38,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.SparqlQueryResultDataSourceTest.testEmptyQueryBodyList,1,3,3,2,2,0.17,7,22,0,0.00,0.00
org.semanticweb.rulewerk.commands.RemoveSourceCommandInterpreterTest.wrongArgumentCount_fails,2,8,3,1,1,0.31,12,103,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogTermAbstractConstantIri,0,5,2,1,1,0.75,8,17,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.parseDataSourceDeclaration_sparqlSourceUnparseableUrl_throws,0,11,6,2,1,0.00,4,74,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseTerm_NamedNull_succeeds,0,10,3,1,1,0.03,33,55,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogTermLanguageStringConstant,0,4,2,1,1,0.92,8,14,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testMaterialisationIncomplete,1,62,8,1,1,0.12,33,408,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserParseFactTest.parseFact_namedNull_succeeds,0,10,4,1,1,0.03,22,57,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.isValid_sizeTrueCompleteFalse_valid,0,1,1,1,1,1.00,3,1,1,0.00,0.00
org.semanticweb.rulewerk.commands.AddSourceCommandInterpreterTest.wrongSecondArgumentType_fails,2,13,3,1,1,0.30,12,105,1,0.00,0.00
org.semanticweb.rulewerk.parser.ParserConfigurationTest.registerDataSource_datatypeName_succeeds,1,2,1,1,1,1.00,5,14,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserParseFactTest.parseFact_twoStrings_succeeds,0,10,4,1,1,0.03,7,61,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.absolutizeIri_noBase_identical,1,2,1,1,1,0.70,5,16,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.unresolveAbsoluteIri_multipleMatchingPrefixes_longestMatchWins,1,3,2,1,1,0.89,9,34,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.universalVariableGetterTest,1,2,2,2,2,0.00,5,8,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.DefaultShellConfigurationTest.buildCompleterLoad_file,1,3,1,1,1,0.18,22,23,1,0.00,0.00
org.semanticweb.rulewerk.commands.SetPrefixCommandInterpreterTest.wrongArgumentCount_fails,2,8,2,1,1,0.42,12,84,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnswerCountTest.pFactsNoRules,1,52,6,1,1,0.11,13,324,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.resolvePrefixedName_knownPrefix_succeeds,1,3,2,1,1,0.75,6,18,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserParseFactTest.parseRule_namedNullInBody_throws,0,7,4,1,1,0.00,8,56,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testNominalsSubClassOfClass,1,19,6,1,1,0.00,10,86,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.parseDataSourceDeclaration_rdfSourceInvalidPath_throws,0,10,6,2,1,0.00,4,76,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testNegationRule,0,11,4,1,1,0.06,28,60,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementsListRemovalAfterReason,1,51,6,1,1,0.07,8,324,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.DefaultShellConfigurationTest.buildCompleterClear_task_ALL,1,3,1,1,1,0.18,19,23,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogToModelConverterTest.testAbstractConstantContainingQuoteExpression,0,2,1,1,1,0.22,4,27,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementsListNotRemovedAfterReason,1,55,8,1,1,0.10,13,379,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.NegativeLiteralImplTest.predicateNameNotNull,0,1,1,1,1,1.00,4,13,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogFactTuples,0,4,2,1,1,0.26,10,31,1,0.00,0.00
org.semanticweb.rulewerk.parser.javacc.JavaCCParserBaseTest.unescapeStr_unknownEscapeSequence_throws,0,4,2,1,1,0.00,0,39,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementsArrayListNotRemovedAfterReason,1,48,6,1,1,0.08,9,314,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.DataSourceDeclarationTest.toString_CsvFileDataSource_absolutePath_windowsPathSeparator,2,32,13,3,3,0.01,8,138,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testWhiteSpace,0,11,4,1,1,0.06,28,60,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.InteractiveShellClientTest.initializeInterpreter,1,3,2,1,1,0.60,10,9,1,0.00,0.00
org.semanticweb.rulewerk.commands.HelpCommandInterpreterTest.wrongArgumentTypeTerm_succeeds,2,12,4,1,1,0.28,13,108,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testIncompleteStringLiteralMultiLine,0,6,4,1,1,0.00,27,55,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PredicateImplTest.predicateToStringTest,1,8,3,1,1,0.00,4,36,1,0.00,0.00
org.semanticweb.rulewerk.graal.GraalToRulewerkModelConverterTest.testConvertFact,0,4,1,1,1,0.17,43,18,1,0.00,0.00
org.semanticweb.rulewerk.parser.DirectiveHandlerTest.validateStringArgument_stringArgument_succeeds,0,1,1,1,1,1.00,3,3,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.isSaveModel_saveTrueEmptyDir,0,1,1,1,1,1.00,4,1,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializePositiveLiteralFromTerms,1,11,7,1,1,0.33,7,43,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermFactoryTest.languageConstant_succeeds,2,4,2,1,1,0.09,6,28,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testNominalsSuperClassOfClass,1,4,3,1,1,0.00,6,39,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.CsvFileDataSourceTest.testConstructorFalseExtension,0,1,1,1,1,0.00,4,14,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.RuleImplTest.noUnsafeVariables,0,35,14,2,2,0.06,5,129,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeExistentialVariable,1,5,4,1,1,0.33,7,25,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.AnswerQueryTest.testIDBQuerySameBlankSubstitutesSameVariableName,1,59,8,1,1,0.14,37,405,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PositiveLiteralImplTest.predicateNotNull,0,1,1,1,1,1.00,4,16,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testConjunctionException,1,17,6,1,1,0.00,7,99,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testLangStringLiteral,0,9,4,1,1,0.03,29,56,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.getOutputModelDirectory_saveFalseDefaultDir,0,1,1,1,1,1.00,4,1,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementsListRemovalAfterLoad,1,56,8,1,1,0.09,12,357,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogTermAbstractConstant,0,5,2,1,1,0.75,8,17,1,0.00,0.00
org.semanticweb.rulewerk.parser.CommandParserTest.parsePrefix,0,7,3,1,1,0.39,9,52,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testCorrectnessKBChangesNoRules,1,75,10,1,1,0.08,67,482,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.processReadLine_startsWithAtEndsWithStop,1,2,1,1,1,0.64,6,18,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_customHashLiteral_succeeds,1,11,4,1,1,0.10,7,69,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.unresolveAbsoluteIri_relativeIriAfterMergeWithNewBase_staysRelative,1,8,2,1,1,0.63,9,57,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.isValid_sizeTrueCompleteTrue_notValid,0,1,1,1,1,1.00,3,1,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.exportQueryAnswersToCsv_PredicateNotLoaded_Materialized,1,53,7,1,1,0.12,12,337,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeDatatypeConstantInteger,1,6,3,1,1,0.26,7,29,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PositiveLiteralImplTest.termSizeMatchesPredicateArity,0,4,2,1,1,0.75,5,27,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_mixedAndNestedLiterals_succeeds,1,11,4,1,1,0.10,14,69,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testObjectPropertyRange,1,27,6,1,1,0.00,11,111,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnswerCountTest.pFactsQFactsExistentialAndUniversalRule,1,56,6,1,1,0.10,23,353,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.existentialVariableGetterTest,1,2,2,2,2,0.00,5,8,0,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.isValid_sizeFalseCompleteTrue_valid,0,1,1,1,1,1.00,3,1,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseTerm_NamedNullInHead_succeeds,0,9,3,1,1,0.03,33,54,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.readCommand_exit,2,3,1,1,1,0.58,25,36,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.abstractConstantGetterTest,1,2,2,2,2,0.00,5,8,0,0.00,0.00
org.semanticweb.rulewerk.rdf.RdfValueToTermConverterTest.convertBNodeSkolemize_succeeds,1,2,1,1,1,0.70,7,15,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.lexicalValueNonNull,0,0,0,0,0,0.00,1,6,0,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.wrongArgumentNoLiteral_fails,2,8,3,1,1,0.28,12,110,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.AnswerQueryTest.testEDBQuerySameConstantSubstitutesSameVariableName,1,52,9,1,1,0.09,36,365,0,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.wrongArgumentWrongExportFileTerm_fails,2,8,3,1,1,0.28,12,110,1,0.00,0.00
org.semanticweb.rulewerk.rdf.RdfModelConverterTest.addToKnowledgeBase_succeeds,1,7,2,1,1,0.09,20,48,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeUniversalVariable_fails,1,3,3,1,1,0.00,7,25,1,0.00,0.00
org.semanticweb.rulewerk.commands.ShowKbCommandInterpreterTest.help_succeeds,3,9,4,1,1,0.00,17,64,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeDatatypeConstantWithPrefixDeclarations,3,13,5,1,1,0.18,10,73,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testConjunctionFalsity,1,29,7,1,1,0.02,12,154,1,0.00,0.00
org.semanticweb.rulewerk.commands.RetractCommandInterpreterTest.correctUse_succeeds,2,12,4,1,1,0.29,35,107,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testAddFacts2,0,0,0,0,0,0.00,9,0,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.commands.ExitCommandInterpreterTest.exitShell_succeeds,2,3,2,2,1,0.50,8,15,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testNegativeUniversal,1,40,7,1,1,0.02,25,211,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerWriteInferencesTest.writeInferences_withPrefixDeclarations_abbreviatesIris,2,68,9,1,1,0.00,53,440,1,0.00,0.00
org.semanticweb.rulewerk.parser.DirectiveHandlerTest.validateFilenameArgument_invalidFilename_throws,0,2,1,1,1,0.75,4,12,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointClassesTwoSimpleClasses,1,28,7,1,1,0.03,15,140,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testMinCardinality_one_SubClassOf,1,30,7,1,1,0.00,11,138,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.unresolveAbsoluteIri_resolvePrefixedName_doesRoundTrip,1,5,2,1,1,0.83,9,41,1,0.00,0.00
